categoria,subcategoria,subcategoriaId,formularioId,sectorId,arquetipo,consumo,planRecomendado,planSchemaId,planMinimoSostenible,debeSubirPlan,precioMensualMXN,ivaIncluido,costoStorageMXN,costoEgressMXN,costoFirestoreMXN,costoFijoOpsMXN,costoTotalMXN,costoViralMXN,comisionPasarelaMXN,margenBrutoMXN,margenNetoMXN,margenNetoPct,semaforo,riesgoCosto,indiceRiesgoCosto,justificacionTecnica,justificacionComercial
"Eventos, Espectáculos y Fiestas",Jardín para Eventos,jardin-para-eventos,negocio_empresa,eventos,negocio_venue,Alto,Especial,vip,Especial,,2499,si,0,0.81,0.3,1.89,3,7.37,89.96,2496,2406.04,96.28,amarillo,Alto,22.11,"Arquetipo negocio_venue, formulario negocio_empresa, baseline 6 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Lives/estados: diseño PLAN-MAESTRO-INTERACCIONES (cuota 30 min/día en spec). Costo storage 0 MXN (0.006679999999999999 GB). Egress 0.81 MXN (0.3843 GB). Firestore 0.3 MXN (17555 lecturas, 3570 escrituras). Plan schema: vip; cupo 15 fotos.",Monetiza relación + contenido digital; alto LTV; justifica fee superior y add-ons storage.
"Eventos, Espectáculos y Fiestas",Productora de Espectáculos,productora-de-espectaculos,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Agencia de Edecanes,agencia-de-edecanes,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 4 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Agencia de Modelos,agencia-de-modelos,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Agencia de Artistas,agencia-de-artistas,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Renta de Mobiliario,renta-de-mobiliario,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Renta de Sonido,renta-de-sonido,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Renta de Iluminación,renta-de-iluminacion,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Renta de Escenarios,renta-de-escenarios,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Catering para Eventos,catering-para-eventos,negocio_empresa,eventos,negocio_alimentos,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_alimentos, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Organización de Bodas,organizacion-de-bodas,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Organización de Eventos Corporativos,organizacion-de-eventos-corporativos,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Organización de Fiestas Infantiles,organizacion-de-fiestas-infantiles,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Organización de Conciertos,organizacion-de-conciertos,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Organización de Exposiciones,organizacion-de-exposiciones,negocio_empresa,eventos,negocio_servicios_local,Alto,Premium,premium,Premium,,1499,si,0,0.77,0.29,1.89,2.95,7.28,53.96,1496.05,1442.09,96.2,amarillo,Alto,21.83,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Costo storage 0 MXN (0.00477 GB). Egress 0.77 MXN (0.3676 GB). Firestore 0.29 MXN (17555 lecturas, 3330 escrituras). Plan schema: premium; cupo 10 fotos.",Conversión por contacto rápido y promoción; mensajería intensa y visibilidad premium.
"Eventos, Espectáculos y Fiestas",Piñatas y Festejos,pinatas-y-festejos,persona_independiente,eventos,persona_servicio_general,Medio,Profesional,destacado,Profesional,,499,si,0,0.03,0.09,1.61,1.73,3.08,17.96,497.27,479.31,96.05,verde,Medio,4.63,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
"Transporte, Logística y Mensajería",Chofer Privado,chofer-privado,persona_independiente,transporte,persona_servicio_movil,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_movil, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Conductor Ejecutivo,conductor-ejecutivo,persona_independiente,transporte,persona_servicio_movil,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_movil, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Mensajero,mensajero,persona_independiente,transporte,persona_servicio_movil,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_movil, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Repartidor Local,repartidor-local,persona_independiente,transporte,persona_servicio_movil,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_movil, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Flete Ligero,flete-ligero,persona_independiente,transporte,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Mudanzas Pequeñas,mudanzas-pequenas,negocio_empresa,transporte,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
"Transporte, Logística y Mensajería",Operador de Carga,operador-de-carga,persona_independiente,transporte,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Motomensajero,motomensajero,persona_independiente,transporte,persona_servicio_movil,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_movil, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Courier Independiente,courier-independiente,persona_independiente,transporte,persona_servicio_movil,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_movil, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Transporte, Logística y Mensajería",Empresa de Mensajería,empresa-de-mensajeria,negocio_empresa,transporte,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
"Transporte, Logística y Mensajería",Empresa de Paquetería,empresa-de-paqueteria,negocio_empresa,transporte,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
